index,en_date,en_title,en_link_1,en_desc_1,en_link_2,en_desc_2,tc_date,tc_title,tc_link_1,tc_desc_1,tc_link_2,tc_desc_2,sc_date,sc_title,sc_link_1,sc_desc_1,sc_link_2,sc_desc_2
39,November 2002,The Mechanism for Handling Missing Patients in HA Hospitals,https://web.archive.org/web/20220307204043/https://ofomb.ombudsman.hk/abc/files/11-2002-1.pdf,Report (PDF),https://web.archive.org/web/20190717145052/http://ofomb.ombudsman.hk/abc/files/2002_11_01_0.pdf,Summary (PDF),2002年11月,醫院管理局轄下醫院處理病人失蹤的機制,https://web.archive.org/web/20220812180133/https://ofomb.ombudsman.hk/abc/files/2002_11_01_1__0.pdf,摘要 (PDF),,,2002年11月,医院管理局辖下医院处理病人失踪的机制,https://ofomb.ombudsman.hk/abc/files/2002_11_01_2__0.pdf,摘要 (PDF),,
38,October 2002,The Administration of Vehicle Registration Marks Auction,https://web.archive.org/web/20220307204014/https://ofomb.ombudsman.hk/abc/files/10-2002-1.pdf,Report (PDF),https://web.archive.org/web/20190717142819/http://ofomb.ombudsman.hk/abc/files/2002_10_01_0.pdf,Summary (PDF),2002年10月,拍賣車輛登記號碼的安排,https://web.archive.org/web/20220812160409/http://ofomb.ombudsman.hk/abc/files/2002_10_01_1__0.pdf,摘要 (PDF),,,2002年10月,拍卖车辆登记号码的安排,https://ofomb.ombudsman.hk/abc/files/2002_10_01_2__0.pdf,摘要 (PDF),,
37,August 2002,Funding of Sports Programmes by Hong Kong Sports Development Board,https://web.archive.org/web/20220307203940/https://ofomb.ombudsman.hk/abc/files/8-2002-1.pdf,Report (PDF),https://web.archive.org/web/20190717144927/http://ofomb.ombudsman.hk/abc/files/2002_08_01_0.pdf,Summary (PDF),2002年8月,香港康體發展局資助體育活動的安排,https://web.archive.org/web/20220812160339/http://ofomb.ombudsman.hk/abc/files/2002_08_01_1__0.pdf,摘要 (PDF),,,2002年8月,香港康体发展局资助体育活动的安排,https://ofomb.ombudsman.hk/abc/files/2002_08_01_2__0.pdf,摘要 (PDF),,
36,May 2002,Education Department's Contingency and Relief Measures for the Secondary School Places Allocation Exercise 2001,https://web.archive.org/web/20220307204035/https://ofomb.ombudsman.hk/abc/files/5-2002-1.pdf,Report (PDF),https://web.archive.org/web/20190717145456/http://ofomb.ombudsman.hk/abc/files/2002_05_01.pdf,Summary (PDF),2002年5月,教育署為分配二ＯＯ一年中學學位而作出的應變及紓緩措施,https://web.archive.org/web/20220812155101/http://ofomb.ombudsman.hk/abc/files/2002_05_01_1_.pdf,摘要 (PDF),,,2002年5月,教育署为分配二ＯＯ一年中学学位而作出的应变及纾缓措施,https://ofomb.ombudsman.hk/abc/files/2002_05_01_2_.pdf,摘要 (PDF),,
35,March 2002,Administration of Public Examinations,https://web.archive.org/web/20190717143803/http://ofomb.ombudsman.hk/abc/files/2002-3_Public_Examinations_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717143858/http://ofomb.ombudsman.hk/abc/files/2002-3_Public_Examinations_Eng_Sum_.pdf,Summary (PDF),2002年3月,有關公開考試的安排,https://web.archive.org/web/20201120142511/https://ofomb.ombudsman.hk/abc/files/2002-3_Public_Examinations_Chin_Sum_.pdf,摘要 (PDF),,,2002年3月,有关公开考试的安排,https://web.archive.org/web/20201120142511/https://ofomb.ombudsman.hk/abc/files/2002-3_Public_Examinations_Chin_Sum_.pdf,摘要 (PDF),,
34,March 2002,Mechanism for Enforcing the Prohibition of Smoking in No Smoking Areas and Public Transport Carriers,https://web.archive.org/web/20190717145558/http://ofomb.ombudsman.hk/abc/files/2002-3_The_Mechanism_for_Enforcing_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717143657/http://ofomb.ombudsman.hk/abc/files/2002-3_The_Mechanism_for_Enforcing_Eng_Sum_.pdf,Summary (PDF),2002年3月,在禁煙區或公共交通工具上執行禁止吸煙法例的機制,https://web.archive.org/web/20220812160459/http://ofomb.ombudsman.hk/abc/files/2002-3_The_Mechanism_for_Enforcing_Chin_Sum_.pdf,摘要 (PDF),,,2002年3月,在禁烟区或公共交通工具上执行禁止吸烟法例的机制,https://web.archive.org/web/20220812160459/http://ofomb.ombudsman.hk/abc/files/2002-3_The_Mechanism_for_Enforcing_Chin_Sum_.pdf,摘要 (PDF),,
33,March 2002,Management of Construction Projects by the Housing Authority and the Housing Department,https://web.archive.org/web/20190717143350/http://ofomb.ombudsman.hk/abc/files/2002-3_Management_of_construction_projects_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717142602/http://ofomb.ombudsman.hk/abc/files/2002-3_Management_of_construction_projects_Eng_Sum_.pdf,Summary (PDF),2002年3月,有關房屋委員會及房屋署管理建築工程的事宜,https://web.archive.org/web/20220812161523/http://ofomb.ombudsman.hk/abc/files/2002-3_Management_of_construction_projects_Chin_Sum_.pdf,摘要 (PDF),,,2002年3月,有关房屋委员会及房屋署管理建筑工程的事宜,https://web.archive.org/web/20220812161523/http://ofomb.ombudsman.hk/abc/files/2002-3_Management_of_construction_projects_Chin_Sum_.pdf,摘要 (PDF),,
32,June 2001,Procedures for Handling Travellers Suspected of Using False or Otherwise Suspect Travel Documents,https://web.archive.org/web/20190717142556/http://ofomb.ombudsman.hk/abc/files/2001-6_Travel_documents_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717055251/http://ofomb.ombudsman.hk/abc/files/2001-6_Travel_documents_Eng_Sum_.pdf,Summary (PDF),2001年6月,有關處理旅客涉嫌使用偽造或可疑旅行證件的程序,https://web.archive.org/web/20201120171839/https://ofomb.ombudsman.hk/abc/files/2001-6_Travel_documents_Chin_Sum_.pdf,摘要 (PDF),,,2001年6月,有关处理旅客涉嫌使用伪造或可疑旅行证件的程序,https://web.archive.org/web/20190717055251/http://ofomb.ombudsman.hk/abc/files/2001-6_Travel_documents_Eng_Sum_.pdf,摘要 (PDF),,
31,April 2001,"Procedures for Immigration Control of Persons who Present Themselves, are Found or Returned to Immigration Check Points without Proof of Identity",https://web.archive.org/web/20190717143344/http://ofomb.ombudsman.hk/abc/files/2001-4_immigration_control_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717144922/http://ofomb.ombudsman.hk/abc/files/2001-4_immigration_control_Eng_Sum_.pdf,Summary (PDF),2001年4月,有關沒有持身份證明文件而擬出/入境、或在出入境管制站被發現或被遣返香港的人出入境的管制程式,https://web.archive.org/web/20220812160026/http://ofomb.ombudsman.hk/abc/files/2001-4_Immigration_control_Chi_Sum_.pdf,摘要 (PDF),,,2001年4月,有关没有持身份证明文件而拟出/入境、或在出入境管制站被发现或被遣返香港的人出入境的管制程序,https://web.archive.org/web/20220812160026/http://ofomb.ombudsman.hk/abc/files/2001-4_Immigration_control_Chi_Sum_.pdf,摘要 (PDF),,
30,January 2001,Selected Issues Concerning the Management of Government Crematoria,https://web.archive.org/web/20190717145331/http://ofomb.ombudsman.hk/abc/files/2001-1_Government_Crematoria_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717143757/http://ofomb.ombudsman.hk/abc/files/2001-1_Government_Crematoria_Eng_Summ_.pdf,Summary (PDF),2001年1月,有關管理政府火葬場的若干問題,https://web.archive.org/web/20220812160028/http://ofomb.ombudsman.hk/abc/files/2001-1_Government_Crematoria_Chin_Summ_.pdf,摘要 (PDF),,,2001年1月,有关管理政府火葬场的若干问题,https://web.archive.org/web/20220812160028/http://ofomb.ombudsman.hk/abc/files/2001-1_Government_Crematoria_Chin_Summ_.pdf,摘要 (PDF),,
29,November 2000,Clearance of Provisional Urban Council Tenants and Licence Holders Affected by Land Development Corporation's Development Projects,https://web.archive.org/web/20190717143340/http://ofomb.ombudsman.hk/abc/files/2000-11_Urban_Council_Tenants_Full_Report__0.pdf,Report (PDF),https://web.archive.org/web/20190717145326/http://ofomb.ombudsman.hk/abc/files/2000-11_Urban_Council_Tenants_Eng_Summ__0.pdf,Summary (PDF),2000年11月,有關受土地發展公司發展計劃影響的臨時市政局設施租戶及檔戶的搬遷安排,https://web.archive.org/web/20220812155250/http://ofomb.ombudsman.hk/abc/files/2000-11_Urban_Council_Tenants_Chin_Summ_.pdf,摘要 (PDF),,,2000年11月,有关受土地发展公司发展计划影响的临时市政局设施租户及档户的搬迁安排,https://web.archive.org/web/20220812155250/http://ofomb.ombudsman.hk/abc/files/2000-11_Urban_Council_Tenants_Chin_Summ_.pdf,摘要 (PDF),,
28,September 2000,Selected Issues Concerning the Provision of Retraining Courses by the Employees Retraining Board,https://web.archive.org/web/20190717143526/http://ofomb.ombudsman.hk/abc/files/Full_Report_2.pdf,Report (PDF),https://web.archive.org/web/20190717145552/http://ofomb.ombudsman.hk/abc/files/Eng_Summ.pdf,Summary (PDF),2000年9月,有關僱員再培訓局提供再培訓課程的若干問題,https://web.archive.org/web/20220812165227/http://ofomb.ombudsman.hk/abc/files/Chin_Summ.pdf,摘要 (PDF),,,2000年9月,有关雇员再培训局提供再培训课程的若干问题,https://web.archive.org/web/20220812165227/http://ofomb.ombudsman.hk/abc/files/Chin_Summ.pdf,摘要 (PDF),,
27,August 2000,Regulatory Mechanism for Local Travel Agents for Inbound Tours,https://web.archive.org/web/20190717142750/http://ofomb.ombudsman.hk/abc/files/Full_Report_1.pdf,Report (PDF),https://web.archive.org/web/20190717055516/http://ofomb.ombudsman.hk/abc/files/Eng_Summ_0.pdf,Summary (PDF),2000年8月,本地旅行代理商營辦訪港旅行團事宜的監管制度,https://web.archive.org/web/20220812160021/http://ofomb.ombudsman.hk/abc/files/Chin_Summ_0.pdf,摘要 (PDF),,,2000年8月,本地旅行代理商营办访港旅行团事宜的监管制度,https://web.archive.org/web/20220812160021/http://ofomb.ombudsman.hk/abc/files/Chin_Summ_0.pdf,摘要 (PDF),,
